median,lower,upper,date,cluster
0.012290168888587397,0.003907817791277508,0.02793900297794859,2018-07-01,beta 2d.ii
0.01378637561876039,0.00520727755252863,0.030440622834475455,2018-07-21,beta 2d.ii
0.013859001375230691,0.005330788966890642,0.030385137877008934,2018-07-22,beta 2d.ii
0.013898591850786322,0.0053576519420928765,0.030477571233157395,2018-07-23,beta 2d.ii
0.013946545881052683,0.005391893954604477,0.030553066952407833,2018-07-24,beta 2d.ii
0.014126421216912866,0.005524552882531703,0.03086174685613378,2018-07-27,beta 2d.ii
0.014195075394792036,0.005576351221124779,0.030958598995221187,2018-07-28,beta 2d.ii
0.01428308617795518,0.005618597151392222,0.031060666117701075,2018-07-29,beta 2d.ii
0.014638729312511641,0.005870433708527219,0.031164587541098857,2018-08-03,beta 2d.ii
0.016210722806787654,0.007350997940091726,0.03357885394648481,2018-08-28,beta 2d.ii
0.016288706641579873,0.0073877421828026455,0.03357123175931427,2018-08-29,beta 2d.ii
0.016434976519627678,0.007537032240159415,0.033925749923640586,2018-08-31,beta 2d.ii
0.016517052968914397,0.007586871842864746,0.034047629866473396,2018-09-01,beta 2d.ii
0.016884221293818145,0.007961044964464089,0.034682200826430205,2018-09-08,beta 2d.ii
0.016929321863695425,0.007982618687437982,0.03471892729446202,2018-09-09,beta 2d.ii
0.01698836452546703,0.00798428995431411,0.034737671178772384,2018-09-10,beta 2d.ii
0.01707256620257732,0.007940800201020077,0.034884001029567166,2018-09-11,beta 2d.ii
0.01723996196501041,0.007949971073865815,0.0350683238858029,2018-09-14,beta 2d.ii
0.01729245047857809,0.007984726565125446,0.03508146033271307,2018-09-15,beta 2d.ii
0.017322035902834914,0.008012732492830918,0.03519370527099745,2018-09-16,beta 2d.ii
0.017384163255352067,0.008059169112323518,0.03520570385924511,2018-09-17,beta 2d.ii
0.01672492971318587,0.007735526401346477,0.03731710027636733,2018-10-25,beta 2d.ii
0.01662079423094636,0.007707157851572646,0.03734885848484196,2018-10-26,beta 2d.ii
0.01657982047314241,0.007632872203691949,0.037239791404824724,2018-10-27,beta 2d.ii
0.01631807399023711,0.007394883250611823,0.035884920740779404,2018-10-31,beta 2d.ii
0.016223884197371294,0.007359237716287529,0.03547823139081387,2018-11-01,beta 2d.ii
0.013371471998006125,0.005325698997292111,0.028219840653366985,2018-11-26,beta 2d.ii
0.013258364559501567,0.005216470913837823,0.027796043992117766,2018-11-27,beta 2d.ii
0.013028718354430117,0.005067415660480475,0.027493586144266405,2018-11-29,beta 2d.ii
0.012915152531437242,0.004993238636528487,0.027145759887778002,2018-11-30,beta 2d.ii
0.01203707950441791,0.0042745303021067965,0.025137258883412963,2018-12-08,beta 2d.ii
0.011913219662902912,0.004234216058571045,0.025067014923913833,2018-12-09,beta 2d.ii
0.0117656847881717,0.004137289568979906,0.024959454167511965,2018-12-10,beta 2d.ii
0.011369768194644983,0.0038301717965352282,0.024009633914651076,2018-12-14,beta 2d.ii
0.011038567964059207,0.0035421480464552955,0.023286811439438213,2018-12-18,beta 2d.ii
0.010944082867951765,0.0034801051782449317,0.023223163987818887,2018-12-19,beta 2d.ii
0.00932707065476808,0.0023556550769601235,0.021387553552121498,2019-01-11,beta 2d.ii
0.008827422495770364,0.0021014178214091416,0.019855442081426047,2019-01-23,beta 2d.ii
0.008762018055943841,0.0020796820871656157,0.019760773796596517,2019-01-24,beta 2d.ii
0.008712761486425812,0.002045932917969288,0.019714638198307086,2019-01-26,beta 2d.ii
0.008640893624626568,0.0020514957105113333,0.01954789784425436,2019-01-29,beta 2d.ii
0.008401192478782456,0.001962888729760034,0.018910282752687746,2019-02-14,beta 2d.ii
0.00849215409567586,0.0020309189711914238,0.019135638690043612,2019-02-26,beta 2d.ii
0.00850731339495337,0.002035330540808598,0.01915108214746409,2019-02-27,beta 2d.ii
0.008530500967695226,0.0020352225264355407,0.019236873252458958,2019-02-28,beta 2d.ii
0.008741279259092993,0.0020905703560470928,0.019779968885974202,2019-03-06,beta 2d.ii
0.008822674220894755,0.002117655623060996,0.020106259339911805,2019-03-08,beta 2d.ii
0.00887800254657749,0.0021263050791695067,0.02014965275294386,2019-03-09,beta 2d.ii
0.008917379523849031,0.0021900117430661507,0.02022811053840067,2019-03-10,beta 2d.ii
0.008964095231585431,0.0022075217405818173,0.02029729497734742,2019-03-11,beta 2d.ii
0.009143272152752822,0.0023005376208830746,0.020690251106730596,2019-03-14,beta 2d.ii
0.00922739410966839,0.00233930054734811,0.02080578439466004,2019-03-15,beta 2d.ii
0.009296269702514877,0.0023773188910186567,0.020997111919866213,2019-03-16,beta 2d.ii
0.009371458034537011,0.0024265083122757226,0.021070752237662155,2019-03-17,beta 2d.ii
0.009444858305624148,0.0024602311671604155,0.02111946708710056,2019-03-18,beta 2d.ii
0.014177128590611507,0.005616243993178146,0.03237612326153892,2019-04-29,beta 2d.ii
0.014527079461345417,0.005882112202699787,0.03318829442636971,2019-05-02,beta 2d.ii
0.014665602893942755,0.00597754071092644,0.033417097050019516,2019-05-03,beta 2d.ii
0.01519607144782203,0.006395313182931892,0.034562529240881386,2019-05-07,beta 2d.ii
0.01599996794492544,0.006836921599368038,0.036613474123192886,2019-05-14,beta 2d.ii
0.016108463839642283,0.00682206047878546,0.036677308944603915,2019-05-15,beta 2d.ii
0.01620761916755379,0.006872800901783259,0.03707944138104339,2019-05-16,beta 2d.ii
0.0163186591915534,0.006905527996666556,0.037158662147506814,2019-05-17,beta 2d.ii
0.017323021502432725,0.0074563977644576725,0.0396907575196949,2019-05-28,beta 2d.ii
0.017377550326695856,0.0074439137815902395,0.039889571709676934,2019-05-29,beta 2d.ii
0.017417340414924456,0.0074733744250608585,0.04011210337215112,2019-05-30,beta 2d.ii
0.017456376634331184,0.007421534835941435,0.04055943951154541,2019-05-31,beta 2d.ii
0.017103527732684042,0.007000889110555487,0.04104378022327284,2019-06-24,beta 2d.ii
0.01668559244340327,0.00653901277976404,0.03952258582836548,2019-07-01,beta 2d.ii
0.016608733964061803,0.006478779936541384,0.03931255595646916,2019-07-02,beta 2d.ii
0.01610371744552975,0.0060932448037004094,0.038057000421792817,2019-07-09,beta 2d.ii
0.014733900514612519,0.005210390039297185,0.03332731082817755,2019-07-23,beta 2d.ii
0.011350808945961154,0.003505580068310921,0.024071445725005483,2019-08-26,beta 2d.ii
0.011270565727522346,0.003474480906061832,0.02392455525591932,2019-08-27,beta 2d.ii
0.011197712427535015,0.0034231503947413544,0.023729524601431382,2019-08-28,beta 2d.ii
0.011015268744029385,0.003327560450419478,0.023363193053761267,2019-08-30,beta 2d.ii
0.01093179302790109,0.0032886020596586364,0.023239689073560367,2019-08-31,beta 2d.ii
0.010691429885386976,0.0031662056975828193,0.02288447454933648,2019-09-03,beta 2d.ii
0.010623322033117204,0.0031288276951050844,0.022741882032655817,2019-09-04,beta 2d.ii
0.010569442602253535,0.0030768554046311986,0.022684324505768527,2019-09-05,beta 2d.ii
0.01049228048892616,0.0030499062804353015,0.022527326834437127,2019-09-06,beta 2d.ii
0.010222339601521382,0.0028843595313711085,0.02198052460126131,2019-09-10,beta 2d.ii
0.010148682594669202,0.002830428868682369,0.02171099846496477,2019-09-11,beta 2d.ii
0.010066462777810876,0.0028059647519937912,0.02168418103490344,2019-09-12,beta 2d.ii
0.010017907945139104,0.002790398857138755,0.021771872231377498,2019-09-13,beta 2d.ii
0.009228916871902571,0.0024616188407291387,0.020385109917761345,2019-10-24,beta 2d.ii
0.009246735364218323,0.0024886901977853484,0.020435487419894274,2019-10-25,beta 2d.ii
0.009323926843137981,0.002527514009579122,0.020373117120730023,2019-10-28,beta 2d.ii
0.009364529837178589,0.0025588920636805453,0.02049373372802642,2019-10-29,beta 2d.ii
0.009395379757206548,0.0025896365450890128,0.020554089798081706,2019-10-30,beta 2d.ii
0.011861105532198024,0.0031574009658110374,0.027657321581708985,2019-12-03,beta 2d.ii
0.01201772434566388,0.0032128080924035116,0.027957883881176905,2019-12-04,beta 2d.ii
0.01212582380063927,0.003268048385057136,0.02826762139557051,2019-12-05,beta 2d.ii
0.012258514047451846,0.003316930914581162,0.028743235613796634,2019-12-06,beta 2d.ii
0.012751909890223876,0.003531179229124772,0.030493730680419467,2019-12-10,beta 2d.ii
0.012877351858575734,0.0035972743795463103,0.030934814100679435,2019-12-11,beta 2d.ii
0.013006562327472587,0.0036112959511343454,0.03154069093232918,2019-12-12,beta 2d.ii
0.013166263540157364,0.003668378995841275,0.03209839241992847,2019-12-13,beta 2d.ii
0.03581918368975684,0.012758759737528842,0.09217735516007562,2020-03-03,beta 2d.ii
0.03600156072148602,0.012773161782794383,0.09185407424633467,2020-03-04,beta 2d.ii
0.036156962019858706,0.012741589521298108,0.09181303715174298,2020-03-05,beta 2d.ii
0.03627490885357093,0.012765115131878885,0.09208799678291942,2020-03-06,beta 2d.ii
0.036463317295686457,0.01302676485584635,0.0914958723429181,2020-03-10,beta 2d.ii
0.03653868702657536,0.013013798570919506,0.09109180010487603,2020-03-11,beta 2d.ii
0.036575226188794364,0.012999348126342482,0.09090437758450774,2020-03-12,beta 2d.ii
0.02239495522753856,0.009572107655913232,0.052296749873171317,2020-05-05,beta 2d.ii
0.02207246544418465,0.009394296681141402,0.05139074707348865,2020-05-06,beta 2d.ii
0.02167823815805501,0.009224260632500593,0.05055192955663296,2020-05-07,beta 2d.ii
0.01989670715989094,0.008196752616930304,0.04583892813473091,2020-05-12,beta 2d.ii
0.01956041072480326,0.008008380768628353,0.04527392033996548,2020-05-13,beta 2d.ii
0.019243750065361644,0.007743094293608676,0.044418142559270304,2020-05-14,beta 2d.ii
0.018848755374330017,0.007429019006778372,0.04342886024345229,2020-05-15,beta 2d.ii
0.008107522811195193,0.0011294905271001712,0.020857156601350516,2020-07-07,beta 2d.ii
0.007989558040658007,0.0010916583896634214,0.020674370679033036,2020-07-08,beta 2d.ii
0.007840301343960411,0.0010692819401023571,0.02049001608014477,2020-07-09,beta 2d.ii
0.007726906363376032,0.001043151875321655,0.02023652127945115,2020-07-10,beta 2d.ii
0.00724055390373905,8.956569724097649e-4,0.01972509007352959,2020-07-15,beta 2d.ii
0.007172146407687753,8.808059843775057e-4,0.019623964625763206,2020-07-16,beta 2d.ii
0.0070886517720469295,8.495189399995354e-4,0.019498306361349672,2020-07-17,beta 2d.ii
0.0058280401648728684,5.439044512557012e-4,0.018286999253993276,2020-08-28,beta 2d.ii
0.0059115526514785886,5.412092086447898e-4,0.01853635000639587,2020-09-01,beta 2d.ii
0.00591276546870549,5.423197037899516e-4,0.018566135675102992,2020-09-02,beta 2d.ii
0.005926175386943157,5.455672415276511e-4,0.01863004130586704,2020-09-03,beta 2d.ii
0.005951262572035283,5.45901706212697e-4,0.01875640730623319,2020-09-04,beta 2d.ii
0.005979268707691777,5.486890885546181e-4,0.01873533691180929,2020-09-05,beta 2d.ii
0.006023388537213064,5.563155963960352e-4,0.01898840805109352,2020-09-07,beta 2d.ii
0.006053466625183285,5.515680890838367e-4,0.019086546394478602,2020-09-08,beta 2d.ii
0.006073746190612072,5.591280801865481e-4,0.019035047008094844,2020-09-09,beta 2d.ii
0.012260853942500332,0.002387608644167137,0.039658722548248655,2020-12-08,beta 2d.ii
0.012306722585534977,0.0023795183500864513,0.03964438088604038,2020-12-09,beta 2d.ii
0.012772679842223165,0.002428040653887784,0.04068711218101092,2020-12-15,beta 2d.ii
0.01283117445545442,0.0024620120509514904,0.040945960553686184,2020-12-16,beta 2d.ii
0.012860084374776848,0.002497771678927442,0.04132718590640435,2020-12-17,beta 2d.ii
0.011657338256295094,9.839053510038625e-4,0.054212498694502745,2017-07-13,beta 2d.ii
0.011394854265534247,8.83043153540299e-4,0.05255044442806637,2017-07-23,beta 2d.ii
0.011058262813309174,8.148507592837434e-4,0.05010348096630229,2017-08-02,beta 2d.ii
0.010731805099834348,7.586273045940455e-4,0.04605076104426921,2017-08-12,beta 2d.ii
0.01028345409710742,7.525712418927698e-4,0.041720758237995634,2017-08-22,beta 2d.ii
0.009990263365518585,8.099790400913647e-4,0.037136100248133,2017-09-01,beta 2d.ii
0.009720238641843107,8.234914333376518e-4,0.03390384278581569,2017-09-11,beta 2d.ii
0.009398909455227056,8.418986804489951e-4,0.03129429752030898,2017-09-21,beta 2d.ii
0.009206468725331684,7.931212856575351e-4,0.029106884912285972,2017-10-01,beta 2d.ii
0.009288841700770238,8.559024604105922e-4,0.02823439138103891,2017-10-11,beta 2d.ii
0.009287960814657764,9.254310568889294e-4,0.027873214947495267,2017-10-21,beta 2d.ii
0.009473420387797868,0.0010860420810069806,0.027146933039934495,2017-10-31,beta 2d.ii
0.009795837822692577,0.0012355413684506085,0.027527295988307488,2017-11-10,beta 2d.ii
0.010189417340960587,0.0014862500122395247,0.028692249837628917,2017-11-20,beta 2d.ii
0.010930346935481929,0.0019114474748994636,0.03074247149826356,2017-11-30,beta 2d.ii
0.011678664974975326,0.002350139732177988,0.03299956654439378,2017-12-10,beta 2d.ii
0.012449966713126606,0.002769729329898199,0.03546796688748309,2017-12-20,beta 2d.ii
0.013164562439717526,0.0031019731417382614,0.03914830487930006,2017-12-30,beta 2d.ii
0.013658372478832628,0.0034796580027429596,0.04246739481160448,2018-01-09,beta 2d.ii
0.01390583481273181,0.0036515544378800976,0.04566572587964892,2018-01-19,beta 2d.ii
0.01385381843383224,0.0037316032555678486,0.04425459268430557,2018-01-29,beta 2d.ii
0.01347078722668601,0.003446762663554004,0.04184918521012368,2018-02-08,beta 2d.ii
0.012846879624118564,0.0030736649670840078,0.0384311131053521,2018-02-18,beta 2d.ii
0.012243072832952978,0.0027110089972137907,0.03584965935110642,2018-02-28,beta 2d.ii
0.011481016767658085,0.0022815587679066115,0.03240955252842439,2018-03-10,beta 2d.ii
0.010767195765873327,0.0018926256573421766,0.02900462880630502,2018-03-20,beta 2d.ii
0.01020182936743298,0.0017338120265319524,0.026564480222148936,2018-03-30,beta 2d.ii
0.009711446234683585,0.0016415556638826347,0.024663492120833515,2018-04-09,beta 2d.ii
0.009384277450795639,0.001655607424702813,0.02350370120407086,2018-04-19,beta 2d.ii
0.009203387129478168,0.001773246805503,0.022724383012352772,2018-04-29,beta 2d.ii
0.009329871802829615,0.001880647763359622,0.02243195466578262,2018-05-09,beta 2d.ii
0.009580933033643158,0.0020880005570617735,0.022621963973767055,2018-05-19,beta 2d.ii
0.010102210864876443,0.002403481326561483,0.023320479167309192,2018-05-29,beta 2d.ii
0.01058931080675574,0.0027651776596144175,0.025582502009631705,2018-06-08,beta 2d.ii
0.011226053027776038,0.0032341085049344465,0.026330015577763845,2018-06-18,beta 2d.ii
0.012042356902784065,0.003735561523854879,0.02757510778499906,2018-06-28,beta 2d.ii
0.01277076983505226,0.004264670122221588,0.028759672505478468,2018-07-08,beta 2d.ii
0.013564453338997333,0.0050019442825659805,0.030236911232633234,2018-07-18,beta 2d.ii
0.014195244011539798,0.005576012002362428,0.03095350057662511,2018-07-28,beta 2d.ii
0.014913761964737404,0.006116289365177754,0.031623559189513456,2018-08-07,beta 2d.ii
0.015436114269308663,0.006697091191844377,0.032711144902546424,2018-08-17,beta 2d.ii
0.01612596914987626,0.007354357787794374,0.03357162192178978,2018-08-27,beta 2d.ii
0.01682026537697958,0.007833146117135648,0.03457942780773542,2018-09-06,beta 2d.ii
0.017323251035627357,0.008011625010657072,0.035193455800396733,2018-09-16,beta 2d.ii
0.017688584121922667,0.008265663055339715,0.03749461579675666,2018-09-26,beta 2d.ii
0.017668514013003372,0.008329907975912014,0.038101551346668906,2018-10-06,beta 2d.ii
0.017354461712190225,0.008055936252476416,0.038906729096827894,2018-10-16,beta 2d.ii
0.01662021907374061,0.007707161485577732,0.03734882197408911,2018-10-26,beta 2d.ii
0.015819045172730795,0.007113753316794915,0.033887805232881735,2018-11-05,beta 2d.ii
0.014694933613422674,0.006382981084275067,0.031142802407880442,2018-11-15,beta 2d.ii
0.013476647096447148,0.005437669160586835,0.028647571180247813,2018-11-25,beta 2d.ii
0.012331491684163032,0.004491484990110463,0.02600672782678039,2018-12-05,beta 2d.ii
0.011266715557580409,0.0037655522600476715,0.023756602395504908,2018-12-15,beta 2d.ii
0.010450632263368785,0.003148332619012441,0.022475163601722577,2018-12-25,beta 2d.ii
0.009723433034791592,0.002545308805776783,0.021691980046340553,2019-01-04,beta 2d.ii
0.00919598021909096,0.0023183762329185976,0.021050685653732713,2019-01-14,beta 2d.ii
0.008761889528423626,0.002079303282855704,0.019763050275516544,2019-01-24,beta 2d.ii
0.00853202171986222,0.002004481159397613,0.019256769599993697,2019-02-03,beta 2d.ii
0.008395911997719586,0.001963061801215529,0.01899577373151226,2019-02-13,beta 2d.ii
0.00839346970151804,0.0019894436003147368,0.019165144107802515,2019-02-23,beta 2d.ii
0.008691500181689934,0.0020724299909264192,0.019627742242370988,2019-03-05,beta 2d.ii
0.00922746525664037,0.0023395714736169607,0.020805577530840353,2019-03-15,beta 2d.ii
0.010086507773018647,0.002720774242089505,0.022489427662677395,2019-03-25,beta 2d.ii
0.011123528939379226,0.0033447226316981105,0.024749655520825788,2019-04-04,beta 2d.ii
0.012286224146803503,0.0041955711651722105,0.02722415657662624,2019-04-14,beta 2d.ii
0.013526721186202148,0.004969071620070335,0.03019619907890795,2019-04-24,beta 2d.ii
0.014806024053053455,0.006061952944179607,0.03351691024297787,2019-05-04,beta 2d.ii
0.016000041251088604,0.006836508334161566,0.036609634220651194,2019-05-14,beta 2d.ii
0.017024829056358715,0.0071800169259870796,0.0389302477958209,2019-05-24,beta 2d.ii
0.01759667587249356,0.007508577123944537,0.04090668874031961,2019-06-03,beta 2d.ii
0.01755438592640694,0.007360240728958772,0.04094106247686105,2019-06-13,beta 2d.ii
0.017161211364019522,0.007089202023266902,0.041414550577049555,2019-06-23,beta 2d.ii
0.016562000750036325,0.00641988941733784,0.039120277287766674,2019-07-03,beta 2d.ii
0.015673299262745473,0.005915004986971996,0.036451374360721656,2019-07-13,beta 2d.ii
0.014734003783107779,0.005210133487695764,0.033333589211250764,2019-07-23,beta 2d.ii
0.013648061809914434,0.00464559132842969,0.03023962005916581,2019-08-02,beta 2d.ii
0.012635347280230141,0.004203350645785476,0.027208496690298598,2019-08-12,beta 2d.ii
0.011714506227783306,0.00367983544188525,0.024795530600446206,2019-08-22,beta 2d.ii
0.010832835159254732,0.003264266630253308,0.023041347233421713,2019-09-01,beta 2d.ii
0.01014979316058385,0.0028306123582829954,0.021713160339649182,2019-09-11,beta 2d.ii
0.009594591722667937,0.0026685945018851544,0.0209095943102402,2019-09-21,beta 2d.ii
0.009282723165068571,0.00237720871484154,0.020553574676289064,2019-10-01,beta 2d.ii
0.009167916182635544,0.0023081855477353123,0.020162955914308903,2019-10-11,beta 2d.ii
0.00915759314180889,0.002376474621445736,0.020310454362172027,2019-10-21,beta 2d.ii
0.009422163082663356,0.002602995299620997,0.020659952301456078,2019-10-31,beta 2d.ii
0.009856979458331295,0.0026482867464171665,0.021564999754053998,2019-11-10,beta 2d.ii
0.010562415706933878,0.002842070989019415,0.023150500868086767,2019-11-20,beta 2d.ii
0.011538799612456074,0.0031079919473470468,0.026325149052567616,2019-11-30,beta 2d.ii
0.012752629698584721,0.003531195693720715,0.030500687545708685,2019-12-10,beta 2d.ii
0.014378312139724297,0.003996292316974695,0.03643759129993455,2019-12-20,beta 2d.ii
0.016386552455712782,0.004846471128076103,0.04314592543937953,2019-12-30,beta 2d.ii
0.01870098048764373,0.006091950536927661,0.05221369531043332,2020-01-09,beta 2d.ii
0.02169635467294008,0.0075053034047287215,0.0629878977807279,2020-01-19,beta 2d.ii
0.025101227925858942,0.009443698751696065,0.07354559747808799,2020-01-29,beta 2d.ii
0.028682554365680735,0.011026406117770707,0.08312323273459638,2020-02-08,beta 2d.ii
0.03221916399969104,0.012051997004266032,0.09111672300963951,2020-02-18,beta 2d.ii
0.035152641513611416,0.012590202508842595,0.09225134264133972,2020-02-28,beta 2d.ii
0.036366760315324105,0.012890450472105,0.09185560239557648,2020-03-09,beta 2d.ii
0.03645914936377942,0.01287293049586503,0.09070774120525228,2020-03-19,beta 2d.ii
0.035061419944862754,0.01274882987517346,0.08657226596514725,2020-03-29,beta 2d.ii
0.03229086100258808,0.01239132153121878,0.07831259229492624,2020-04-08,beta 2d.ii
0.028869451471831536,0.011620015241855733,0.06851974109434651,2020-04-18,beta 2d.ii
0.025059898819983686,0.010713981409594845,0.058813467209173534,2020-04-28,beta 2d.ii
0.021360293885508305,0.009040634088712335,0.04946325915847439,2020-05-08,beta 2d.ii
0.017898437158528416,0.0068966784298072825,0.04134898917762418,2020-05-18,beta 2d.ii
0.015133113447130872,0.00496199445178402,0.034482421748353066,2020-05-28,beta 2d.ii
0.012915879254571378,0.003468120769912747,0.030102053075935404,2020-06-07,beta 2d.ii
0.011013350048102876,0.002367618182203628,0.02622668165276103,2020-06-17,beta 2d.ii
0.009383700412611544,0.0016183912908047371,0.023233535055818603,2020-06-27,beta 2d.ii
0.008107695263926011,0.0011297121466716366,0.020855399852297712,2020-07-07,beta 2d.ii
0.007088168901303209,8.49705086476405e-4,0.019496837191201634,2020-07-17,beta 2d.ii
0.006485530193708069,6.591999404891083e-4,0.018561615697672836,2020-07-27,beta 2d.ii
0.006059395636925067,5.811422315171722e-4,0.018269617696636948,2020-08-06,beta 2d.ii
0.005805713511837244,5.805767094583175e-4,0.01809008386921291,2020-08-16,beta 2d.ii
0.005823843662281116,5.484943190746156e-4,0.0181669528915044,2020-08-26,beta 2d.ii
0.005979407011845526,5.486226043520889e-4,0.01873334428492739,2020-09-05,beta 2d.ii
0.006315942819558834,6.163998125842255e-4,0.019316523315172404,2020-09-15,beta 2d.ii
0.006800561684916785,6.876364671966629e-4,0.020610742926918963,2020-09-25,beta 2d.ii
0.007358152892341225,7.50818237545436e-4,0.022389081335598037,2020-10-05,beta 2d.ii
0.008123707843025758,8.791305250533973e-4,0.024707217844803397,2020-10-15,beta 2d.ii
0.008886737788633277,0.001033275236018276,0.027584680466990124,2020-10-25,beta 2d.ii
0.009724996245205198,0.0012777449015735963,0.030098559367767952,2020-11-04,beta 2d.ii
0.010530725932865111,0.0015694674958631675,0.03375071872503521,2020-11-14,beta 2d.ii
0.01131069615700968,0.0019481034997786725,0.03673138914798562,2020-11-24,beta 2d.ii
0.011968350559349411,0.0022709814547446075,0.038302358070606106,2020-12-04,beta 2d.ii
0.012721370036050127,0.002433407232711473,0.0408324652373875,2020-12-14,beta 2d.ii
0.013221692063365794,0.0025498112862206972,0.0444372400428208,2020-12-24,beta 2d.ii
0.013628578495366415,0.0024546461029579672,0.04732696005483321,2021-01-03,beta 2d.ii
0.013760851919404338,0.002377427562447579,0.05076610405911155,2021-01-13,beta 2d.ii
0.0012834180663288993,8.191942930092063e-7,0.07653016059717364,2017-08-12,beta 2d.iii
9.182192820439958e-4,4.2722929794015076e-7,0.04005690079488876,2017-09-08,beta 2d.iii
6.930299659050658e-4,3.415336132456584e-7,0.018805789563002256,2017-10-08,beta 2d.iii
5.399253367895482e-4,2.8606166143407776e-7,0.012522099435679465,2017-10-31,beta 2d.iii
4.959919820486278e-4,1.8052805535891608e-7,0.011441889188791927,2017-11-23,beta 2d.iii
4.96865016732619e-4,1.8583612040488287e-7,0.012030289138556487,2017-12-18,beta 2d.iii
6.070399637548987e-4,3.3382381895393776e-7,0.01589493216379527,2018-01-22,beta 2d.iii
9.905576741901672e-4,2.0229526680618497e-6,0.01972979467951919,2018-02-20,beta 2d.iii
0.0012360015363962256,3.67087195831482e-6,0.02090285161245473,2018-03-01,beta 2d.iii
0.0017151265727205437,1.1324668200363432e-5,0.02423291197649216,2018-03-13,beta 2d.iii
0.003151458583297,1.615431848674702e-4,0.02147105772887722,2018-04-26,beta 2d.iii
0.003151713770982625,1.6884020641908863e-4,0.021250294060845294,2018-04-27,beta 2d.iii
0.0031425312904819237,1.7448249695171573e-4,0.02018460970776168,2018-04-29,beta 2d.iii
0.003687169137712555,1.067743244646568e-4,0.02156109968883617,2018-05-25,beta 2d.iii
0.0037716616143733286,1.0680700090111335e-4,0.02183645061011995,2018-05-26,beta 2d.iii
0.0038662678313749824,1.0768714945391258e-4,0.022337174202333443,2018-05-27,beta 2d.iii
0.004926217770082825,1.1537822962843696e-4,0.026806893296405985,2018-06-03,beta 2d.iii
0.005087253360621765,1.2226323293289062e-4,0.027626013861435046,2018-06-04,beta 2d.iii
0.0053751351292518745,1.2714655632310555e-4,0.02846357686272582,2018-06-05,beta 2d.iii
0.0059275402847948295,1.371994403772044e-4,0.0304075098146525,2018-06-07,beta 2d.iii
0.01990169132096344,0.0024310886422343235,0.05583526192249868,2018-06-28,beta 2d.iii
0.0212444052905222,0.002806154190208714,0.05775183013791292,2018-06-29,beta 2d.iii
0.023860530030420327,0.0037936696753499634,0.06176971902677709,2018-07-01,beta 2d.iii
0.05645888248967129,0.020731133945667328,0.1221346452053681,2018-07-21,beta 2d.iii
0.05762976568945606,0.021020553627338307,0.125437524365811,2018-07-22,beta 2d.iii
0.0585262206935644,0.021152580794876658,0.12804730944951642,2018-07-23,beta 2d.iii
0.05941171497621317,0.02120388912564902,0.13193608122777856,2018-07-24,beta 2d.iii
0.06081019094605826,0.020882431195544473,0.13852556843509795,2018-07-27,beta 2d.iii
0.06087463446609486,0.020654507290191842,0.1403418074031031,2018-07-28,beta 2d.iii
0.06085195837930295,0.020500522619028575,0.14198290053391932,2018-07-29,beta 2d.iii
0.057588715262141814,0.01931990432050505,0.1410263106399985,2018-08-03,beta 2d.iii
0.014152774011985416,0.0022618356266984694,0.04029648170952544,2018-08-28,beta 2d.iii
0.012962790223948478,0.0018616229661601955,0.03783503082332982,2018-08-29,beta 2d.iii
0.01082572915650653,0.0011996373507589348,0.03341959219953674,2018-08-31,beta 2d.iii
0.009881540701559022,9.771486281909053e-4,0.03168159223369906,2018-09-01,beta 2d.iii
0.004796421916954114,2.0002434583846717e-4,0.021407936712044894,2018-09-08,beta 2d.iii
0.004310028242781112,1.5700387966786575e-4,0.020300568314927655,2018-09-09,beta 2d.iii
0.0038699013342919667,1.1635736422968516e-4,0.019445162541323162,2018-09-10,beta 2d.iii
0.0035065268628232437,8.475334266520865e-5,0.018605685520224877,2018-09-11,beta 2d.iii
0.0025507319107934143,3.599337486584655e-5,0.01624692737132302,2018-09-14,beta 2d.iii
0.0022896587153666092,2.7476048193489478e-5,0.015253054659546364,2018-09-15,beta 2d.iii
0.002054498550175389,2.0673617605476882e-5,0.014614018680841877,2018-09-16,beta 2d.iii
0.0018407491389657402,1.5583560421075157e-5,0.014039299354799077,2018-09-17,beta 2d.iii
1.4201486117391962e-4,1.6829929473011252e-8,0.00460064004004225,2018-10-25,beta 2d.iii
1.3779000994825643e-4,1.536171594120504e-8,0.004548736893937432,2018-10-26,beta 2d.iii
1.3658717091209096e-4,1.4816049647770394e-8,0.004431176153257787,2018-10-27,beta 2d.iii
1.3399867497193005e-4,1.2649667767682441e-8,0.004060441101435976,2018-10-31,beta 2d.iii
1.319120907210566e-4,1.2839409074396364e-8,0.003957494476284057,2018-11-01,beta 2d.iii
1.4553915478738666e-4,1.667033068721356e-8,0.004238077011077581,2018-11-26,beta 2d.iii
1.4742882329195876e-4,1.7199173537529844e-8,0.0042495451515903145,2018-11-27,beta 2d.iii
1.494620428970911e-4,2.0606382437906053e-8,0.00434517460460579,2018-11-29,beta 2d.iii
1.517187910378595e-4,2.3187135282094117e-8,0.004405319605859938,2018-11-30,beta 2d.iii
1.6778150724498035e-4,3.300676165845101e-8,0.005141114497042784,2018-12-08,beta 2d.iii
1.6853450522674265e-4,3.332093655426666e-8,0.005217327015007921,2018-12-09,beta 2d.iii
1.6958333198860908e-4,3.3613993181193364e-8,0.005340671346015693,2018-12-10,beta 2d.iii
